        Time / s                o1,1/real
           8.7791046e-09                  -0.00052902324
           8.7820951e-09                  -0.00040650199
           8.7850847e-09                  -0.00027149054
           8.7880752e-09                  -0.00012869008
           8.7910657e-09                   1.6990998e-05
           8.7940553e-09                    0.0001605977
           8.7970458e-09                   0.00029728955
           8.8000354e-09                   0.00042250566
           8.8030259e-09                   0.00053213123
           8.8060164e-09                   0.00062265561
            8.809006e-09                   0.00069130666
           8.8119965e-09                   0.00073614612
            8.814987e-09                   0.00075611798
           8.8179766e-09                   0.00075105065
           8.8209671e-09                   0.00072162395
           8.8239567e-09                   0.00066931237
           8.8269472e-09                   0.00059631618
           8.8299377e-09                   0.00050548126
           8.8329273e-09                   0.00040020322
           8.8359178e-09                    0.0002843093
           8.8389074e-09                   0.00016191373
           8.8418979e-09                   3.7252405e-05
           8.8448884e-09                  -8.5490348e-05
            8.847878e-09                  -0.00020234543
           8.8508685e-09                  -0.00030969823
            8.853859e-09                  -0.00040439601
           8.8568486e-09                  -0.00048382531
           8.8598391e-09                  -0.00054596603
           8.8628287e-09                  -0.00058943045
           8.8658192e-09                  -0.00061348977
           8.8688097e-09                  -0.00061808416
           8.8717993e-09                  -0.00060380885
           8.8747898e-09                  -0.00057187013
           8.8777803e-09                  -0.00052400911
           8.8807699e-09                   -0.0004624016
           8.8837604e-09                  -0.00038954429
             8.88675e-09                  -0.00030814222
           8.8897405e-09                  -0.00022100462
            8.892731e-09                  -0.00013095229
           8.8957206e-09                  -4.0733205e-05
           8.8987111e-09                   4.7058158e-05
           8.9017007e-09                   0.00013005847
           8.9046912e-09                   0.00020620678
           8.9076817e-09                   0.00027380112
           8.9106713e-09                   0.00033153244
           8.9136618e-09                    0.0003784915
           8.9166523e-09                   0.00041415135
           8.9196419e-09                   0.00043833227
           8.9226324e-09                   0.00045115917
            8.925622e-09                   0.00045301838
           8.9286125e-09                   0.00044451671
            8.931603e-09                   0.00042644059
           8.9345926e-09                   0.00039971204
           8.9375831e-09                   0.00036534021
           8.9405736e-09                   0.00032437136
           8.9435632e-09                   0.00027784417
           8.9465537e-09                   0.00022675726
           8.9495433e-09                    0.0001720545
           8.9525338e-09                   0.00011462733
           8.9555243e-09                   5.5329005e-05
           8.9585139e-09                  -5.0066847e-06
           8.9615044e-09                  -6.5548709e-05
            8.964494e-09                  -0.00012545681
           8.9674845e-09                  -0.00018387317
            8.970475e-09                  -0.00023991452
           8.9734646e-09                   -0.0002926623
           8.9764551e-09                  -0.00034115175
           8.9794456e-09                  -0.00038436355
           8.9824352e-09                  -0.00042122381
           8.9854257e-09                  -0.00045061717
           8.9884153e-09                  -0.00047141474
           8.9914058e-09                  -0.00048251639
           8.9943963e-09                  -0.00048290309
           8.9973859e-09                  -0.00047169637
           9.0003764e-09                  -0.00044822105
           9.0033661e-09                  -0.00041206856
           9.0063565e-09                  -0.00036315792
            9.009347e-09                  -0.00030179016
           9.0123367e-09                  -0.00022869123
           9.0153272e-09                   -0.0001450378
           9.0183176e-09                  -5.2463001e-05
           9.0213073e-09                   4.6958816e-05
           9.0242978e-09                   0.00015074621
           9.0272874e-09                   0.00025606086
           9.0302779e-09                   0.00035977218
           9.0332684e-09                   0.00045853716
            9.036258e-09                   0.00054889807
           9.0392485e-09                    0.0006273996
            9.042239e-09                   0.00069072377
           9.0452286e-09                   0.00073583639
           9.0482191e-09                    0.0007601332
           9.0512087e-09                   0.00076157419
           9.0541992e-09                   0.00073879608
           9.0571897e-09                   0.00069119933
           9.0601793e-09                   0.00061901042
           9.0631698e-09                    0.0005233218
           9.0661594e-09                   0.00040611031
           9.0691499e-09                    0.0002702302
           9.0721404e-09                   0.00011937205
             9.07513e-09                  -4.2020656e-05
           9.0781205e-09                  -0.00020888106
            9.081111e-09                  -0.00037569008
           9.0841006e-09                  -0.00053667661
           9.0870911e-09                  -0.00068602996
           9.0900807e-09                  -0.00081811042
           9.0930712e-09                  -0.00092764973
           9.0960617e-09                   -0.0010099423
           9.0990513e-09                   -0.0010610298
           9.1020418e-09                   -0.0010778818
           9.1050323e-09                   -0.0010585643
           9.1080219e-09                   -0.0010023823
           9.1110124e-09                  -0.00090997491
            9.114002e-09                  -0.00078334799
           9.1169925e-09                   -0.0006258362
            9.119983e-09                  -0.00044200232
           9.1229726e-09                  -0.00023748743
           9.1259631e-09                  -1.8832056e-05
           9.1289527e-09                   0.00020672297
           9.1319432e-09                   0.00043145317
           9.1349337e-09                   0.00064739212
           9.1379233e-09                   0.00084660487
           9.1409138e-09                    0.0010214917
           9.1439043e-09                    0.0011651077
           9.1468939e-09                    0.0012714713
           9.1498844e-09                    0.0013358344
            9.152874e-09                    0.0013548896
           9.1558645e-09                    0.0013269088
            9.158855e-09                    0.0012518161
           9.1618446e-09                    0.0011312101
           9.1648351e-09                   0.00096834626
           9.1678256e-09                   0.00076807919
           9.1708152e-09                   0.00053675438
           9.1738057e-09                   0.00028203375
           9.1767953e-09                   1.2646691e-05
           9.1797858e-09                  -0.00026193063
           9.1827763e-09                  -0.00053184573
           9.1857659e-09                  -0.00078725885
           9.1887564e-09                   -0.0010187192
            9.191746e-09                    -0.001217508
           9.1947365e-09                   -0.0013759435
            9.197727e-09                   -0.0014876524
           9.2007166e-09                   -0.0015478169
           9.2037071e-09                   -0.0015533946
           9.2066976e-09                   -0.0015032983
           9.2096872e-09                   -0.0013985083
           9.2126777e-09                   -0.0012420933
           9.2156673e-09                   -0.0010391242
           9.2186578e-09                  -0.00079648697
           9.2216483e-09                  -0.00052261364
           9.2246379e-09                  -0.00022716151
           9.2276284e-09                   7.9334131e-05
           9.2306189e-09                   0.00038581999
           9.2336085e-09                   0.00068109721
            9.236599e-09                   0.00095421117
           9.2395886e-09                    0.0011948588
           9.2425791e-09                    0.0013938018
           9.2455696e-09                    0.0015432591
           9.2485593e-09                    0.0016372462
           9.2515497e-09                    0.0016718318
           9.2545394e-09                    0.0016452973
           9.2575299e-09                    0.0015581979
           9.2605204e-09                     0.001413341
             9.26351e-09                    0.0012156928
           9.2665005e-09                   0.00097222242
            9.269491e-09                   0.00069168099
           9.2724806e-09                   0.00038430997
           9.2754711e-09                   6.1472689e-05
           9.2784607e-09                  -0.00026478007
           9.2814512e-09                  -0.00058218924
           9.2844417e-09                  -0.00087877735
           9.2874313e-09                   -0.0011433169
           9.2904218e-09                   -0.0013657527
           9.2934123e-09                   -0.0015375692
           9.2964019e-09                   -0.0016521022
           9.2993924e-09                   -0.0017047973
            9.302382e-09                   -0.0016934113
           9.3053725e-09                     -0.00161814
            9.308363e-09                   -0.0014816539
           9.3113526e-09                   -0.0012890198
           9.3143431e-09                   -0.0010475072
           9.3173327e-09                  -0.00076628826
           9.3203232e-09                  -0.00045606194
           9.3233137e-09                  -0.00012863067
           9.3263033e-09                   0.00020354311
           9.3292938e-09                   0.00052778801
           9.3322843e-09                   0.00083168095
           9.3352739e-09                    0.0011035114
           9.3382644e-09                     0.001332745
            9.341254e-09                    0.0015104666
           9.3442445e-09                     0.001629769
            9.347235e-09                    0.0016860523
           9.3502246e-09                    0.0016772068
           9.3532151e-09                    0.0016036751
           9.3562056e-09                    0.0014684009
           9.3591952e-09                     0.001276691
           9.3621857e-09                    0.0010360077
           9.3651753e-09                   0.00075570343
           9.3681658e-09                   0.00044669554
           9.3711563e-09                    0.0001210713
           9.3741459e-09                  -0.00020837761
           9.3771364e-09                  -0.00052867824
            9.380126e-09                  -0.00082722644
           9.3831165e-09                   -0.0010923215
            9.386107e-09                   -0.0013136446
           9.3890966e-09                   -0.0014826554
           9.3920871e-09                   -0.0015928963
           9.3950776e-09                   -0.0016402131
           9.3980672e-09                   -0.0016229001
           9.4010577e-09                   -0.0015417747
           9.4040473e-09                   -0.0014001733
           9.4070378e-09                   -0.0012038507
           9.4100283e-09                  -0.00096076884
           9.4130179e-09                  -0.00068077154
           9.4160084e-09                  -0.00037516287
           9.4189989e-09                  -5.6219345e-05
           9.4219885e-09                   0.00026332424
            9.424979e-09                    0.0005707838
           9.4279686e-09                   0.00085401081
           9.4309591e-09                    0.0011018472
           9.4339496e-09                    0.0013045508
           9.4369392e-09                    0.0014541857
           9.4399297e-09                    0.0015449601
           9.4429193e-09                    0.0015734864
           9.4459098e-09                    0.0015389333
           9.4489003e-09                    0.0014430506
           9.4518899e-09                    0.0012900669
           9.4548804e-09                    0.0010864767
           9.4578709e-09                    0.0008407454
           9.4608605e-09                   0.00056295755
            9.463851e-09                   0.00026442576
           9.4668406e-09                  -4.2737614e-05
           9.4698311e-09                  -0.00034608651
           9.4728216e-09                  -0.00063334347
           9.4758112e-09                  -0.00089292048
           9.4788017e-09                   -0.0011144271
           9.4817922e-09                   -0.0012891244
           9.4847818e-09                   -0.0014102868
           9.4877723e-09                   -0.0014734509
            9.490762e-09                   -0.0014765506
           9.4937525e-09                   -0.0014199497
           9.4967429e-09                   -0.0013063945
           9.4997326e-09                    -0.001140896
           9.5027231e-09                  -0.00093054405
           9.5057127e-09                  -0.00068424258
           9.5087032e-09                  -0.00041235847
           9.5116937e-09                  -0.00012628456
           9.5146833e-09                   0.00016206293
           9.5176738e-09                   0.00044077731
           9.5206643e-09                    0.0006984832
           9.5236539e-09                   0.00092481088
           9.5266444e-09                    0.0011108014
            9.529634e-09                    0.0012492375
           9.5326245e-09                    0.0013349026
            9.535615e-09                    0.0013647729
           9.5386046e-09                    0.0013381382
           9.5415951e-09                    0.0012566384
           9.5445856e-09                    0.0011242019
           9.5475752e-09                   0.00094687461
           9.5505657e-09                   0.00073254318
           9.5535553e-09                   0.00049057207
           9.5565458e-09                   0.00023137985
           9.5595363e-09                  -3.4013647e-05
           9.5625259e-09                  -0.00029444782
           9.5655164e-09                  -0.00053907535
            9.568506e-09                  -0.00075780222
           9.5714965e-09                  -0.00094170496
            9.574487e-09                   -0.0010834103
           9.5774766e-09                   -0.0011774151
           9.5804671e-09                   -0.0012203206
           9.5834576e-09                   -0.0012109621
           9.5864472e-09                   -0.0011504261
           9.5894377e-09                   -0.0010419611
           9.5924273e-09                  -0.00089080102
           9.5954178e-09                  -0.00070391863
           9.5984083e-09                   -0.0004897248
           9.6013979e-09                  -0.00025772006
           9.6043884e-09                  -1.8099781e-05
           9.6073789e-09                   0.00021868161
           9.6103685e-09                   0.00044237438
            9.613359e-09                   0.00064339908
           9.6163486e-09                    0.0008132814
           9.6193391e-09                   0.00094502245
           9.6223296e-09                    0.0010333832
           9.6253192e-09                    0.0010750741
           9.6283097e-09                    0.0010688552
           9.6312993e-09                    0.0010155573
           9.6342898e-09                   0.00091803318
           9.6372803e-09                   0.00078103866
           9.6402699e-09                   0.00061103934
           9.6432604e-09                   0.00041593512
           9.6462509e-09                    0.0002047056
           9.6492405e-09                  -1.3009936e-05
            9.652231e-09                  -0.00022736895
           9.6552206e-09                  -0.00042878458
           9.6582111e-09                  -0.00060835475
           9.6612016e-09                  -0.00075824012
           9.6641912e-09                  -0.00087197986
           9.6671817e-09                  -0.00094474672
           9.6701722e-09                  -0.00097354065
           9.6731618e-09                  -0.00095731957
           9.6761523e-09                  -0.00089705625
           9.6791419e-09                  -0.00079570961
           9.6821324e-09                  -0.00065809919
           9.6851229e-09                  -0.00049068342
           9.6881125e-09                  -0.00030125264
            9.691103e-09                  -9.8560413e-05
           9.6940926e-09                   0.00010808236
           9.6970831e-09                   0.00030922488
           9.7000736e-09                    0.0004956887
           9.7030632e-09                   0.00065896322
           9.7060537e-09                   0.00079157506
           9.7090442e-09                   0.00088742131
           9.7120338e-09                   0.00094205042
           9.7150243e-09                   0.00095287373
           9.7180139e-09                   0.00091929053
           9.7210044e-09                   0.00084271678
           9.7239949e-09                   0.00072651554
           9.7269846e-09                   0.00057583919
            9.729975e-09                   0.00039739494
           9.7329655e-09                   0.00019915009
           9.7359552e-09                  -1.0011165e-05
           9.7389456e-09                  -0.00022066914
           9.7419353e-09                  -0.00042327796
           9.7449258e-09                  -0.00060858909
           9.7479163e-09                  -0.00076807046
           9.7509059e-09                  -0.00089429843
           9.7538964e-09                  -0.00098129921
            9.756886e-09                   -0.0010248203
           9.7598765e-09                   -0.0010225194
            9.762867e-09                  -0.00097406819
           9.7658566e-09                  -0.00088116823
           9.7688471e-09                  -0.00074748718
           9.7718376e-09                  -0.00057851407
           9.7748272e-09                  -0.00038133922
           9.7778177e-09                  -0.00016436118
           9.7808073e-09                     6.30711e-05
           9.7837978e-09                    0.0002910663
           9.7867883e-09                   0.00050962844
           9.7897779e-09                   0.00070910022
           9.7927684e-09                   0.00088058773
           9.7957589e-09                    0.0010163462
           9.7987485e-09                    0.0011101128
            9.801739e-09                    0.0011573755
           9.8047286e-09                    0.0011555733
           9.8077191e-09                    0.0011042185
           9.8107096e-09                    0.0010049383
           9.8136992e-09                    0.0008614267
           9.8166897e-09                   0.00067930785
           9.8196793e-09                    0.0004659089
           9.8226698e-09                   0.00022995536
           9.8256603e-09                   -1.879927e-05
           9.8286499e-09                  -0.00026998826
           9.8316404e-09                   -0.0005130716
           9.8346309e-09                  -0.00073778041
           9.8376205e-09                  -0.00093454774
            9.840611e-09                   -0.0010949099
           9.8436006e-09                   -0.0012118632
           9.8465911e-09                    -0.001280164
           9.8495816e-09                   -0.0012965581
           9.8525712e-09                   -0.0012599305
           9.8555617e-09                   -0.0011713661
           9.8585522e-09                   -0.0010341158
           9.8615418e-09                  -0.00085347082
           9.8645323e-09                  -0.00063654687
           9.8675219e-09                  -0.00039198966
           9.8705124e-09                  -0.00012961624
           9.8735029e-09                   0.00013999076
           9.8764925e-09                   0.00040591712
            9.879483e-09                   0.00065736123
           9.8824726e-09                   0.00088407198
           9.8854631e-09                    0.0010767659
           9.8884536e-09                    0.0012275086
           9.8914432e-09                    0.0013300476
           9.8944337e-09                    0.0013800793
           9.8974242e-09                    0.0013754359
           9.9004138e-09                    0.0013161795
           9.9034043e-09                     0.001204596
           9.9063939e-09                    0.0010450899
           9.9093844e-09                   0.00084399042
           9.9123749e-09                   0.00060928287
           9.9153645e-09                   0.00035028288
            9.918355e-09                   7.7267323e-05
           9.9213446e-09                  -0.00019892721
           9.9243351e-09                  -0.00046733086
           9.9273256e-09                  -0.00071728195
           9.9303152e-09                  -0.00093886879
           9.9333057e-09                   -0.0011233493
           9.9362962e-09                    -0.001263521
           9.9392858e-09                   -0.0013540155
           9.9422763e-09                   -0.0013914983
           9.9452659e-09                   -0.0013747698
           9.9482564e-09                   -0.0013047741
           9.9512469e-09                   -0.0011845288
           9.9542365e-09                   -0.0010189918
            9.957227e-09                  -0.00081487029
           9.9602175e-09                  -0.00058037252
           9.9632071e-09                  -0.00032489462
           9.9661976e-09                  -5.8643789e-05
           9.9691873e-09                     0.000207793
           9.9721778e-09                   0.00046390924
           9.9751682e-09                    0.0006997328
           9.9781579e-09                   0.00090623816
           9.9811484e-09                    0.0010756906
            9.984138e-09                    0.0012019131
           9.9871285e-09                    0.0012804809
            9.990119e-09                    0.0013088555
           9.9931086e-09                    0.0012864666
           9.9960991e-09                    0.0012147387
           9.9990896e-09                    0.0010970497
           1.0002079e-08                   0.00093860237
            1.000507e-08                    0.0007461994
           1.0008059e-08                   0.00052792771
            1.001105e-08                   0.00029277834
            1.001404e-08                   5.0236704e-05
            1.001703e-08                  -0.00019011882
            1.002002e-08                  -0.00041898672
           1.0023011e-08                  -0.00062767294
              1.0026e-08                   -0.0008083898
           1.0028991e-08                  -0.00095453206
           1.0031981e-08                   -0.0010609319
           1.0034971e-08                   -0.0011240778
           1.0037962e-08                    -0.001142271
           1.0040951e-08                   -0.0011156928
           1.0043942e-08                   -0.0010463629
           1.0046931e-08                  -0.00093799486
           1.0049922e-08                  -0.00079576956
           1.0052912e-08                  -0.00062606198
           1.0055902e-08                  -0.00043615108
           1.0058892e-08                  -0.00023393054
           1.0061883e-08                  -2.7619448e-05
           1.0064872e-08                   0.00017453636
           1.0067863e-08                   0.00036458106
           1.0070853e-08                   0.00053517934
           1.0073843e-08                   0.00067993882
           1.0076834e-08                   0.00079369196
           1.0079823e-08                   0.00087270472
           1.0082814e-08                   0.00091479253
           1.0085804e-08                   0.00091934542
           1.0088794e-08                   0.00088727748
           1.0091784e-08                   0.00082092703
           1.0094774e-08                    0.0007239246
           1.0097764e-08                   0.00060103531
           1.0100755e-08                   0.00045796853
           1.0103745e-08                   0.00030114481
           1.0106735e-08                   0.00013741603
           1.0109725e-08                  -2.6248985e-05
           1.0112715e-08                  -0.00018308879
           1.0115706e-08                  -0.00032685092
           1.0118695e-08                  -0.00045204454
           1.0121686e-08                  -0.00055413228
           1.0124676e-08                  -0.00062966405
           1.0127666e-08                  -0.00067636743
           1.0130656e-08                  -0.00069320545
           1.0133646e-08                  -0.00068040495
           1.0136636e-08                  -0.00063944492
           1.0139627e-08                  -0.00057298946
           1.0142617e-08                  -0.00048475218
           1.0145607e-08                  -0.00037929471
           1.0148598e-08                   -0.0002617765
           1.0151587e-08                  -0.00013768533
           1.0154578e-08                  -1.2578203e-05
           1.0157567e-08                   0.00010814884
           1.0160558e-08                   0.00021945807
           1.0163548e-08                   0.00031684386
           1.0166538e-08                   0.00039649429
           1.0169528e-08                    0.0004554445
           1.0172518e-08                   0.00049171224
           1.0175508e-08                    0.0005043947
           1.0178499e-08                   0.00049370428
           1.0181489e-08                   0.00046092956
           1.0184479e-08                   0.00040832549
            1.018747e-08                   0.00033895244
           1.0190459e-08                   0.00025649133
            1.019345e-08                   0.00016505862
           1.0196439e-08                   6.9032307e-05
            1.019943e-08                  -2.7114485e-05
            1.020242e-08                  -0.00011898353
            1.020541e-08                   -0.0002024342
             1.02084e-08                  -0.00027377615
           1.0211391e-08                  -0.00032995595
            1.021438e-08                  -0.00036871232
           1.0217371e-08                    -0.000388677
           1.0220361e-08                   -0.0003894094
           1.0223351e-08                  -0.00037136962
           1.0226342e-08                  -0.00033584709
           1.0229331e-08                  -0.00028486585
           1.0232322e-08                  -0.00022108105
           1.0235311e-08                  -0.00014766985
           1.0238302e-08                   -6.820861e-05
           1.0241292e-08                   1.3474024e-05
           1.0244282e-08                   9.3472649e-05
           1.0247272e-08                   0.00016800169
           1.0250263e-08                   0.00023359346
           1.0253252e-08                   0.00028727372
           1.0256243e-08                   0.00032669498
           1.0259233e-08                   0.00035021934
           1.0262223e-08                   0.00035695653
           1.0265214e-08                   0.00034676926
           1.0268203e-08                   0.00032025957
           1.0271194e-08                   0.00027874092
           1.0274184e-08                   0.00022419234
           1.0277174e-08                   0.00015918403
           1.0280164e-08                   8.6766297e-05
           1.0283154e-08                   1.0320973e-05
           1.0286144e-08                  -6.6613451e-05
           1.0289135e-08                  -0.00014052413
           1.0292124e-08                  -0.00020809323
           1.0295115e-08                   -0.0002663401
           1.0298105e-08                  -0.00031273245
           1.0301095e-08                  -0.00034527091
           1.0304086e-08                  -0.00036255608
           1.0307075e-08                  -0.00036384244
           1.0310066e-08                  -0.00034907769
           1.0313056e-08                  -0.00031891858
           1.0316046e-08                  -0.00027471202
           1.0319036e-08                  -0.00021843455
           1.0322026e-08                  -0.00015259205
           1.0325016e-08                  -8.0089318e-05
           1.0328007e-08                  -4.0851119e-06
           1.0330997e-08                   7.2153212e-05
           1.0333987e-08                   0.00014538673
           1.0336977e-08                   0.00021253139
           1.0339967e-08                   0.00027077622
           1.0342958e-08                   0.00031769541
           1.0345947e-08                   0.00035135169
           1.0348938e-08                   0.00037038419
           1.0351928e-08                   0.00037406984
           1.0354918e-08                   0.00036235029
           1.0357908e-08                   0.00033582104
           1.0360898e-08                   0.00029568723
           1.0363888e-08                   0.00024369473
           1.0366879e-08                   0.00018204622
           1.0369869e-08                   0.00011330899
           1.0372859e-08                   4.0315175e-05
            1.037585e-08                  -3.3947414e-05
           1.0378839e-08                  -0.00010645603
            1.038183e-08                  -0.00017428311
           1.0384819e-08                  -0.00023472762
            1.038781e-08                  -0.00028543553
             1.03908e-08                  -0.00032449744
            1.039379e-08                  -0.00035051545
            1.039678e-08                    -0.000362639
           1.0399771e-08                  -0.00036057542
            1.040276e-08                  -0.00034458298
           1.0405751e-08                  -0.00031545255
           1.0408741e-08                  -0.00027447776
           1.0411731e-08                  -0.00022340917
           1.0414722e-08                  -0.00016438603
           1.0417711e-08                  -9.9842437e-05
           1.0420702e-08                  -3.2392265e-05
           1.0423691e-08                   3.5296562e-05
           1.0426682e-08                   0.00010062355
           1.0429672e-08                   0.00016116015
           1.0432662e-08                   0.00021473112
           1.0435652e-08                   0.00025947462
           1.0438643e-08                   0.00029388891
           1.0441632e-08                   0.00031687351
           1.0444623e-08                   0.00032776824
           1.0447613e-08                   0.00032638598
           1.0450603e-08                   0.00031302831
           1.0453594e-08                   0.00028847341
           1.0456583e-08                   0.00025393011
           1.0459574e-08                   0.00021096143
           1.0462564e-08                   0.00016138963
           1.0465554e-08                   0.00010719914
           1.0468544e-08                   5.0451054e-05
           1.0471534e-08                  -6.7850597e-06
           1.0474524e-08                  -6.2485648e-05
           1.0477515e-08                  -0.00011472413
           1.0480504e-08                  -0.00016172799
           1.0483495e-08                  -0.00020194528
           1.0486485e-08                  -0.00023411466
           1.0489475e-08                  -0.00025732559
           1.0492466e-08                  -0.00027105413
           1.0495455e-08                  -0.00027516548
           1.0498446e-08                  -0.00026988506
           1.0501436e-08                  -0.00025574843
           1.0504426e-08                  -0.00023354712
           1.0507416e-08                  -0.00020428229
           1.0510406e-08                  -0.00016913164
           1.0513396e-08                  -0.00012942356
           1.0516387e-08                  -8.6607462e-05
           1.0519376e-08                  -4.2209304e-05
           1.0522367e-08                   2.2310824e-06
           1.0525357e-08                   4.5234163e-05
           1.0528347e-08                   8.5452346e-05
           1.0531338e-08                   0.00012172395
           1.0534327e-08                    0.0001531005
           1.0537318e-08                    0.0001788485
           1.0540308e-08                   0.00019843606
           1.0543298e-08                   0.00021151832
           1.0546288e-08                   0.00021793171
           1.0549278e-08                   0.00021769894
           1.0552268e-08                   0.00021103716
           1.0555259e-08                    0.0001983581
           1.0558248e-08                   0.00018025032
           1.0561239e-08                    0.0001574427
           1.0564229e-08                   0.00013075653
           1.0567219e-08                    0.0001010592
            1.057021e-08                    6.923121e-05
           1.0573199e-08                   3.6150665e-05
            1.057619e-08                     2.69046e-06
            1.057918e-08                  -3.0282508e-05
            1.058217e-08                  -6.1916959e-05
            1.058516e-08                  -9.1400099e-05
           1.0588151e-08                   -0.0001179895
            1.059114e-08                  -0.00014104336
           1.0594131e-08                  -0.00016003851
           1.0597121e-08                    -0.000174571
           1.0600111e-08                  -0.00018434353
           1.0603102e-08                  -0.00018915052
           1.0606091e-08                  -0.00018887212
           1.0609082e-08                  -0.00018348311
           1.0612071e-08                  -0.00017307307
           1.0615062e-08                  -0.00015786689
           1.0618052e-08                  -0.00013823302
           1.0621042e-08                  -0.00011467283
           1.0624032e-08                  -8.7793946e-05
           1.0627023e-08                  -5.8278503e-05
           1.0630012e-08                  -2.6859865e-05
           1.0633003e-08                   5.6846593e-06
           1.0635993e-08                   3.8527556e-05
           1.0638983e-08                   7.0783339e-05
           1.0641974e-08                   0.00010151426
           1.0644963e-08                   0.00012975911
           1.0647954e-08                   0.00015458321
           1.0650944e-08                    0.0001751369
           1.0653934e-08                   0.00019070454
           1.0656924e-08                   0.00020073072
           1.0659914e-08                   0.00020482203
           1.0662904e-08                   0.00020273517
           1.0665895e-08                   0.00019436858
           1.0668884e-08                   0.00017977211
           1.0671875e-08                   0.00015917642
           1.0674865e-08                   0.00013303057
           1.0677855e-08                   0.00010202701
           1.0680846e-08                   6.7095745e-05
           1.0683835e-08                   2.9361381e-05
           1.0686826e-08                  -9.9271074e-06
           1.0689816e-08                  -4.9472161e-05
           1.0692806e-08                  -8.7986526e-05
           1.0695796e-08                  -0.00012422337
           1.0698786e-08                  -0.00015698266
           1.0701776e-08                  -0.00018511263
           1.0704767e-08                  -0.00020752879
           1.0707756e-08                  -0.00022326344
           1.0710747e-08                  -0.00023154162
           1.0713737e-08                  -0.00023186293
           1.0716727e-08                  -0.00022406191
           1.0719718e-08                   -0.0002083266
           1.0722707e-08                  -0.00018517165
           1.0725698e-08                  -0.00015538081
           1.0728688e-08                  -0.00011994413
           1.0731678e-08                  -8.0012149e-05
           1.0734668e-08                  -3.6875521e-05
           1.0737658e-08                    8.039513e-06
           1.0740648e-08                   5.3181335e-05
           1.0743639e-08                   9.6909513e-05
           1.0746628e-08                   0.00013756618
           1.0749619e-08                   0.00017357271
           1.0752609e-08                   0.00020352921
           1.0755599e-08                   0.00022629196
            1.075859e-08                   0.00024101479
           1.0761579e-08                   0.00024715642
            1.076457e-08                   0.00024447028
            1.076756e-08                   0.00023299671
            1.077055e-08                    0.0002130689
            1.077354e-08                    0.0001853299
           1.0776531e-08                   0.00015074377
            1.077952e-08                   0.00011058131
           1.0782511e-08                   6.6368724e-05
             1.07855e-08                   1.9803309e-05
           1.0788491e-08                  -2.7345372e-05
           1.0791481e-08                  -7.3325267e-05
           1.0794471e-08                   -0.0001164662
           1.0797462e-08                  -0.00015521742
           1.0800451e-08                  -0.00018817207
           1.0803442e-08                  -0.00021409788
           1.0806432e-08                  -0.00023198723
           1.0809422e-08                  -0.00024112483
           1.0812412e-08                  -0.00024115512
           1.0815403e-08                  -0.00023212544
           1.0818392e-08                  -0.00021448635
           1.0821383e-08                  -0.00018904725
           1.0824373e-08                  -0.00015690239
           1.0827363e-08                    -0.000119353
           1.0830354e-08                  -7.7846642e-05
           1.0833343e-08                  -3.3941178e-05
           1.0836334e-08                    1.071744e-05
           1.0839323e-08                   5.4424992e-05
           1.0842314e-08                   9.5475407e-05
           1.0845304e-08                   0.00013224821
           1.0848294e-08                   0.00016331305
           1.0851284e-08                   0.00018752445
           1.0854275e-08                   0.00020408133
           1.0857264e-08                   0.00021253937
           1.0860255e-08                   0.00021278455
           1.0863245e-08                   0.00020499123
           1.0866235e-08                   0.00018959012
           1.0869226e-08                    0.0001672597
           1.0872215e-08                   0.00013893511
           1.0875206e-08                   0.00010581292
           1.0878196e-08                   6.9326306e-05
           1.0881186e-08                   3.1076655e-05
           1.0884176e-08                  -7.2722532e-06
           1.0887166e-08                  -4.4112836e-05
           1.0890156e-08                   -7.799382e-05
           1.0893147e-08                  -0.00010767949
           1.0896136e-08                  -0.00013216511
           1.0899127e-08                  -0.00015066589
           1.0902117e-08                  -0.00016260639
           1.0905107e-08                  -0.00016763178
           1.0908098e-08                   -0.0001656448
           1.0911087e-08                   -0.0001568523
           1.0914078e-08                  -0.00014179376
           1.0917068e-08                  -0.00012132808
           1.0920058e-08                  -9.6571661e-05
           1.0923048e-08                  -6.8801586e-05
           1.0926038e-08                   -3.935225e-05
           1.0929028e-08                  -9.5336745e-06
           1.0932019e-08                   1.9413987e-05
           1.0935008e-08                   4.6335103e-05
           1.0937999e-08                   7.0163078e-05
           1.0940989e-08                   8.9938156e-05
           1.0943979e-08                   0.00010485117
            1.094697e-08                   0.00011430762
           1.0949959e-08                   0.00011799154
            1.095295e-08                     0.000115904
            1.095594e-08                   0.00010836034
            1.095893e-08                   9.5946896e-05
            1.096192e-08                   7.9453901e-05
            1.096491e-08                   5.9807666e-05
             1.09679e-08                   3.8019389e-05
           1.0970891e-08                   1.5154116e-05
            1.097388e-08                  -7.6901979e-06
           1.0976871e-08                  -2.9409985e-05
           1.0979861e-08                  -4.8941289e-05
           1.0982851e-08                  -6.5322427e-05
           1.0985842e-08                   -7.776144e-05
           1.0988831e-08                  -8.5690175e-05
           1.0991822e-08                  -8.8791661e-05
           1.0994812e-08                  -8.6998654e-05
           1.0997802e-08                  -8.0473183e-05
           1.1000792e-08                  -6.9581823e-05
           1.1003783e-08                  -5.4877542e-05
           1.1006772e-08                  -3.7088525e-05
           1.1009763e-08                  -1.7104549e-05
           1.1012752e-08                   4.0521795e-06
           1.1015743e-08                   2.5279071e-05
